Year,Male Life Expectancy at Birth,Female Life Expectancy at Birth
2005,64.154,70.947
2005,64.202,68.995
2005,64.229,72.045
2005,64.427,67.463
2005,64.432,70.636
2005,64.511,68.735
2005,64.695,70.301
2005,64.776,68.666
2005,64.983,69.735
2005,64.985,70.937
2005,65.036,72.71
2005,65.067,76.442
2005,65.319,69.876
2005,65.642,75.083
2005,65.72,70.77
2005,65.737,72.701
2005,65.889,77.692
2005,66.005,68.817
2005,66.009,69.294
2005,66.1,70.148
2005,66.175,70.558
2005,66.38,71.226
2005,66.529,75.596
2005,66.542,71.63
2005,66.836,73.063
2005,67.021,72.308
2005,67.024,72.31
2005,67.077,70.398
2005,67.135,76.462
2005,67.177,71.829
2005,67.343,71.922
2005,67.349,73.964
2005,67.423,71.952
2005,67.596,75.781
2005,67.609,71.088
2005,67.61,73.721
2005,67.624,76.503
2005,67.706,78.506
2005,67.866,74.814
2005,67.989,73.372
2005,68.063,73.884
2005,68.068,76.667
2005,68.191,72.132
2005,68.252,75.402
2005,68.309,74.639
2005,68.454,73.735
2005,68.54,71.957
2005,68.543,77.988
2005,68.555,73.407
2005,68.595,74.632
2005,68.614,77.068
2005,68.753,76.223
2005,68.838,73.604
2005,69.048,76.253
2005,69.069,75.319
2005,69.076,76.561
2005,69.136,74.686
2005,69.138,76.674
2005,69.189,76.164
2005,69.204,75.492
2005,69.308,75.529
2005,69.322,76.229
2005,69.434,76.028
2005,69.468,75.982
2005,69.513,74.356
2005,69.513,76.766
2005,69.545,73.991
2005,69.809,75.606
2005,69.941,76.877
2005,69.999,74.787
2005,70.039,77.758
2005,70.183,78.083
2005,70.19,73.918
2005,70.278,76.867
2005,70.357,78.715
2005,70.633,75.124
2005,70.674,76.602
2005,70.72,76.515
2005,70.747,76.221
2005,70.786,76.368
2005,70.844,79.338
2005,70.942,78.093
2005,70.965,76.56
2005,71.053,75.015
2005,71.069,73.075
2005,71.071,76.2
2005,71.253,77.165
2005,71.264,74.781
2005,71.476,76.113
2005,71.574,77.534
2005,71.619,76.819
2005,71.683,79.111
2005,71.692,78.527
2005,71.718,73.931
2005,71.782,76.986
2005,71.785,77.41
2005,71.86,82.203
2005,71.904,78.838
2005,71.91,80.376
2005,71.935,76.437
2005,71.949,77.047
2005,72.038,77.696
2005,72.315,77.517
2005,72.32,77.515
2005,72.36,78.332
2005,72.371,78.104
2005,72.372,78.558
2005,72.526,79.846
2005,72.652,76.942
2005,72.756,77.089
2005,72.954,79.285
2005,72.999,78.785
2005,73.054,80.742
2005,73.07,78.369
2005,73.14,81.354
2005,73.179,74.865
2005,73.269,76.211
2005,73.412,81.306
2005,73.422,77.727
2005,73.558,77.516
2005,73.588,76.307
2005,73.61,79.251
2005,73.765,77.85
2005,73.85,78.904
2005,73.935,79.154
2005,73.975,77.276
2005,74.033,79.493
2005,74.152,80.753
2005,74.178,81.065
2005,74.199,80.599
2005,74.223,78.128
2005,74.336,80.206
2005,74.349,81.545
2005,74.603,79.923
2005,74.634,80.961
2005,74.662,76.104
2005,74.674,82.556
2005,74.818,79.453
2005,74.874,81.934
2005,74.891,81.627
2005,74.912,81.078
2005,74.967,80.094
2005,74.982,78.33
2005,75.182,79.102
2005,75.234,80.316
2005,75.306,79.187
2005,75.403,79.786
2005,75.417,79.033
2005,75.526,82.296
2005,75.617,78.723
2005,75.7,81.623
2005,75.943,80.445
2005,75.953,80.287
2005,76.018,81.092
2005,76.149,81.859
2005,76.231,80.862
2005,76.319,82.331
2005,76.36,81.966
2005,76.599,81.181
2005,76.61,82.204
2005,76.633,82.561
2005,76.651,83.165
2005,76.715,82.658
2005,76.721,83.839
2005,76.737,81.903
2005,76.904,81.197
2005,77.024,83.616
2005,77.155,82
2005,77.198,81.591
2005,77.312,82.39
2005,77.408,84.123
2005,77.463,83.244
2005,77.598,85.203
2005,77.642,82.103
2005,77.717,82.435
2005,77.72,82.512
2005,77.875,82.123
2005,78.166,83.673
2005,78.208,82.088
2005,78.423,82.745
2005,78.497,85.41
2005,78.548,83.258
2005,78.576,83.695
2005,78.684,83.49
2005,78.729,83.031
2005,78.977,84.743
2005,79.209,84.739
2005,79.283,83.17
2005,79.547,82.744
2005,80.052,83.775
2005,81.321,88.222
2006,,
2006,40.689,45.302
2006,41.531,44.666
2006,44.291,46.394
2006,45.927,47.83
2006,47.083,49.515
2006,48.739,49.865
2006,48.901,50.575
2006,49.022,52.212
2006,50.227,54.518
2006,50.382,54.873
2006,50.551,53.273
2006,50.643,52.802
2006,51.135,52.82
2006,51.171,55.509
2006,51.232,55.253
2006,51.392,53.389
2006,51.404,55.218
2006,51.596,53.52
2006,51.979,55.063
2006,52.209,55.892
2006,52.234,55.158
2006,52.278,54.898
2006,52.291,55.388
2006,52.596,55.147
2006,52.76,55.885
2006,52.975,56.081
2006,53.534,56.181
2006,53.739,56.446
2006,53.756,55.487
2006,53.822,56.528
2006,54.026,55.11
2006,54.302,55.851
2006,54.479,57.683
2006,54.71,57.558
2006,54.963,58.273
2006,55.246,62.524
2006,55.527,59.401
2006,55.635,58.184
2006,55.856,56.568
2006,56.033,58.836
2006,56.158,59.063
2006,56.805,59.595
2006,56.918,60.017
2006,57.041,60.419
2006,57.133,60.243
2006,57.491,59.802
2006,57.602,60.533
2006,57.729,63.021
2006,58.189,69.549
2006,58.194,59.514
2006,58.217,61.645
2006,58.521,63.06
2006,58.759,61.217
2006,59.14,64.781
2006,59.405,63.717
2006,59.907,63.272
2006,59.96,62.719
2006,60.173,71.262
2006,60.181,63.566
2006,60.373,63.872
2006,60.451,62.979
2006,60.978,67.015
2006,61.018,63.765
2006,61.102,73.833
2006,61.204,70.436
2006,61.588,64.728
2006,61.647,65.433
2006,61.811,65.49
2006,62.051,66.871
2006,62.076,65.653
2006,62.5,69.17
2006,62.613,67.106
2006,62.636,66.335
2006,62.69,66.734
2006,62.792,70.862
2006,62.871,67.004
2006,62.908,70.159
2006,62.945,67.01
2006,62.988,70.579
2006,63.129,66.527
2006,63.221,74.37
2006,63.728,70.479
2006,63.939,68.028
2006,63.967,67.328
2006,64.013,67.23
2006,64.015,67.787
2006,64.053,66.891
2006,64.069,67.481
2006,64.201,75.113
2006,64.227,76.008
2006,64.367,72.564
2006,64.509,71.011
2006,64.518,70.382
2006,64.676,69.536
2006,64.762,71.557
2006,64.908,69.226
2006,64.915,68.099
2006,64.969,72.455
2006,65.074,68.797
2006,65.202,70.585
2006,65.228,76.47
2006,65.422,70.219
2006,65.73,71.753
2006,65.746,77.524
2006,65.911,68.793
2006,65.965,75.401
2006,66.048,69.812
2006,66.181,70.5
2006,66.201,71.284
2006,66.296,70.237
2006,66.307,73.423
2006,66.525,71.49
2006,66.526,71.018
2006,66.731,75.952
2006,66.773,72.039
2006,67.013,73.13
2006,67.27,72.544
2006,67.418,72.759
2006,67.427,71.966
2006,67.427,76.724
2006,67.454,70.876
2006,67.462,77.11
2006,67.695,72.469
2006,67.717,72.775
2006,67.743,76.011
2006,67.799,72.454
2006,67.899,73.924
2006,67.9,78.898
2006,67.972,77.039
2006,68.065,76.135
2006,68.135,74.893
2006,68.151,73.59
2006,68.271,74.204
2006,68.335,72.306
2006,68.394,73.937
2006,68.453,74.317
2006,68.545,75.665
2006,68.549,74.905
2006,68.579,78.06
2006,68.612,71.959
2006,68.684,73.797
2006,68.706,73.86
2006,68.843,76.774
2006,68.892,73.585
2006,68.894,76.886
2006,69.073,77.547
2006,69.245,76.298
2006,69.385,74.964
2006,69.426,76.41
2006,69.442,75.699
2006,69.471,76.524
2006,69.473,76.176
2006,69.476,76.393
2006,69.572,75.715
2006,69.658,74.093
2006,69.694,74.143
2006,69.694,76.191
2006,69.847,74.918
2006,69.911,76.113
2006,69.961,77.075
2006,70.137,74.182
2006,70.409,78.374
2006,70.429,76.261
2006,70.624,77.124
2006,70.671,76.805
2006,70.798,76.359
2006,70.859,76.75
2006,70.952,79.108
2006,70.993,75.978
2006,70.996,79.577
2006,71.149,79.186
2006,71.16,76.73
2006,71.243,75.209
2006,71.313,73.379
2006,71.346,76.618
2006,71.384,76.542
2006,71.388,80.583
2006,71.48,74.993
2006,71.489,76.82
2006,71.525,78.307
2006,71.691,76.41
2006,71.697,76.981
2006,71.714,77.747
2006,71.935,74.112
2006,72.043,77.167
2006,72.066,78.716
2006,72.078,76.432
2006,72.093,77.452
2006,72.109,80.488
2006,72.189,77.861
2006,72.201,77.228
2006,72.335,77.453
2006,72.353,79.526
2006,72.407,77.59
2006,72.558,79.325
2006,72.751,77.2
2006,72.801,78.455
2006,72.81,77.124
2006,72.972,78.349
2006,73.118,79.041
2006,73.145,78.915
2006,73.17,80.255
2006,73.174,79.141
2006,73.218,76.734
2006,73.3,81.084
2006,73.332,75.268
2006,73.365,81.475
2006,73.475,79.856
2006,73.526,76.425
2006,73.699,81.519
2006,73.796,79.432
2006,73.806,78.105
2006,73.846,80.206
2006,73.939,79.416
2006,73.945,80.167
2006,73.954,81.278
2006,73.985,76.652
2006,74.06,78.916
2006,74.142,78.117
2006,74.15,77.141
2006,74.243,79.686
2006,74.396,80.07
2006,74.782,81.859
2006,74.795,81.132
2006,74.811,81.502
2006,74.95,79.578
2006,75.01,82.756
2006,75.215,79.282
2006,75.238,80.835
2006,75.26,80.361
2006,75.347,79.278
2006,75.409,82.504
2006,75.47,79.29
2006,75.502,82.54
2006,75.512,80.917
2006,75.541,80.595
2006,75.639,79.289
2006,75.82,82.829
2006,75.842,78.941
2006,75.899,80.511
2006,76.057,76.993
2006,76.079,81.064
2006,76.083,81.963
2006,76.225,81.331
2006,76.255,80.522
2006,76.517,82.153
2006,76.655,79.622
2006,76.753,82.24
2006,76.764,81.519
2006,76.836,82.83
2006,76.841,83.389
2006,76.853,83.911
2006,76.896,82.689
2006,76.994,81.701
2006,77.046,82.86
2006,77.074,82.631
2006,77.114,81.478
2006,77.131,82.327
2006,77.164,84.189
2006,77.414,82.518
2006,77.624,81.882
2006,77.691,84.211
2006,77.693,82.142
2006,77.894,83.485
2006,77.962,82.038
2006,78.125,82.657
2006,78.154,82.809
2006,78.536,82.341
2006,78.566,84.052
2006,78.693,82.897
2006,78.761,83.328
2006,78.919,83.118
2006,78.919,85.698
2006,78.921,83.593
2006,79.032,83.844
2006,79.175,85.017
2006,79.267,85.163
2006,79.482,82.96
2006,79.493,83.921
2006,79.834,83.131
2006,81.321,87.914
2006,81.679,84.418
2007,,
2007,40.811,45.619
2007,42.083,45.163
2007,44.863,46.336
2007,46.483,48.425
2007,47.521,50.005
2007,48.88,52.196
2007,49.258,50.819
2007,49.656,51.037
2007,51.037,53.993
2007,51.133,56.201
2007,51.459,53.869
2007,51.473,55.815
2007,51.802,53.836
2007,51.937,56.194
2007,51.967,55.922
2007,52.02,54.001
2007,52.023,53.919
2007,52.098,56.138
2007,52.593,55.578
2007,52.691,56.852
2007,52.863,55.565
2007,52.878,55.777
2007,53.279,56.11
2007,53.478,56.352
2007,53.659,56.719
2007,53.862,56.469
2007,54.15,55.74
2007,54.371,56.99
2007,54.472,57.343
2007,54.587,56.447
2007,54.863,58.062
2007,54.922,56.133
2007,54.95,58.205
2007,55.259,58.194
2007,55.395,62.601
2007,55.603,59.051
2007,56.111,56.892
2007,56.161,58.882
2007,56.23,60.149
2007,56.379,58.93
2007,56.857,59.692
2007,57.084,61.018
2007,57.337,60.555
2007,57.342,60.909
2007,57.473,60.211
2007,58.215,69.422
2007,58.22,60.569
2007,58.333,61.999
2007,58.628,61.158
2007,58.652,64.052
2007,58.795,61.661
2007,58.842,63.419
2007,58.848,60.395
2007,59.578,65.301
2007,60.013,64.286
2007,60.184,63.398
2007,60.398,63.784
2007,60.477,63.942
2007,60.592,63.861
2007,60.833,67.231
2007,60.872,71.022
2007,61.14,63.87
2007,61.203,64.079
2007,61.71,70.796
2007,61.745,65.29
2007,61.822,65.399
2007,61.919,66.103
2007,62.073,74.479
2007,62.208,65.402
2007,62.557,66.993
2007,62.84,66.691
2007,62.859,67.354
2007,62.897,66.67
2007,63.06,69.776
2007,63.064,66.468
2007,63.162,74.509
2007,63.18,67.377
2007,63.228,70.836
2007,63.368,70.469
2007,63.499,70.72
2007,63.603,67.698
2007,63.69,69.933
2007,64.178,67.683
2007,64.208,67.59
2007,64.365,67.342
2007,64.503,68.21
2007,64.525,67.992
2007,64.535,68.584
2007,64.837,75.603
2007,64.853,72.996
2007,64.868,70.259
2007,64.907,72.236
2007,64.926,69.697
2007,65.084,68.727
2007,65.108,76.556
2007,65.115,71.641
2007,65.189,72.025
2007,65.195,69.597
2007,65.417,68.213
2007,65.487,77.808
2007,65.515,68.675
2007,65.559,71.034
2007,65.644,76.352
2007,65.724,70.576
2007,66.286,70.005
2007,66.332,75.677
2007,66.459,69.929
2007,66.497,70.912
2007,66.528,71.656
2007,66.54,72.591
2007,66.618,73.682
2007,66.623,71.706
2007,66.781,71.349
2007,67.105,72.265
2007,67.193,75.784
2007,67.233,73.209
2007,67.484,77.259
2007,67.505,72.041
2007,67.523,72.79
2007,67.769,71.948
2007,67.786,73.106
2007,67.797,76.885
2007,67.942,71.34
2007,68.003,79.06
2007,68.054,72.798
2007,68.08,76.322
2007,68.168,73.484
2007,68.315,77.213
2007,68.316,73.953
2007,68.334,74.101
2007,68.338,73.83
2007,68.365,74.614
2007,68.414,77.351
2007,68.498,72.368
2007,68.586,74.685
2007,68.67,78.212
2007,68.734,74.281
2007,68.794,72.175
2007,68.872,73.512
2007,68.917,76.278
2007,68.956,75.88
2007,68.973,75.193
2007,69.079,77.174
2007,69.1,76.067
2007,69.129,77.287
2007,69.189,73.684
2007,69.253,77.52
2007,69.417,75.87
2007,69.421,74.739
2007,69.481,75.014
2007,69.497,76.919
2007,69.546,76.621
2007,69.652,75.746
2007,69.685,76.538
2007,69.819,74.202
2007,69.844,76.32
2007,69.898,76.066
2007,69.925,74.388
2007,70.207,74.215
2007,70.374,77.391
2007,70.381,75.364
2007,70.581,78.347
2007,70.692,76.524
2007,70.775,76.417
2007,70.802,77.005
2007,70.987,77.442
2007,71.027,79.672
2007,71.162,79.407
2007,71.214,76.517
2007,71.272,75.296
2007,71.4,77.011
2007,71.474,77.355
2007,71.487,78.515
2007,71.499,73.735
2007,71.54,76.956
2007,71.599,79.496
2007,71.654,75.29
2007,71.691,76.204
2007,71.797,76.478
2007,71.831,77.088
2007,71.832,77.947
2007,72.092,80.773
2007,72.144,76.474
2007,72.175,74.272
2007,72.201,78.802
2007,72.245,77.428
2007,72.248,77.492
2007,72.271,80.58
2007,72.311,78.052
2007,72.345,78.044
2007,72.385,77.42
2007,72.389,77.569
2007,72.456,79.194
2007,72.492,77.954
2007,72.691,79.002
2007,72.755,79.809
2007,72.821,79.119
2007,72.844,77.143
2007,73.002,77.497
2007,73.011,78.758
2007,73.103,77.835
2007,73.179,79.273
2007,73.201,78.953
2007,73.276,78.906
2007,73.277,78.769
2007,73.39,75.48
2007,73.525,81.737
2007,73.546,80.529
2007,73.603,81.414
2007,73.694,80.077
2007,73.829,76.61
2007,74.029,79.693
2007,74.083,79.805
2007,74.138,78.905
2007,74.381,80.01
2007,74.457,82.196
2007,74.614,77.091
2007,74.662,78.662
2007,74.719,79.242
2007,74.766,78.301
2007,74.945,81.302
2007,75.03,81.982
2007,75.043,80.549
2007,75.079,79.694
2007,75.1,80.247
2007,75.119,81.561
2007,75.137,83.699
2007,75.201,81.907
2007,75.396,79.302
2007,75.457,83.277
2007,75.543,80.603
2007,75.707,79.424
2007,75.802,80.815
2007,75.825,79.52
2007,75.839,79.734
2007,75.861,82.861
2007,75.871,82.831
2007,75.916,82.515
2007,76.089,80.934
2007,76.128,80.53
2007,76.238,78.041
2007,76.281,79.469
2007,76.312,82.146
2007,76.347,80.22
2007,76.443,81.455
2007,76.656,81.006
2007,76.695,82.186
2007,76.741,82.201
2007,76.791,82.609
2007,76.915,82.399
2007,76.996,82.833
2007,77.173,83.707
2007,77.238,81.839
2007,77.24,79.322
2007,77.257,83.058
2007,77.288,82.845
2007,77.352,81.624
2007,77.391,84.401
2007,77.564,82.765
2007,77.662,82.363
2007,77.76,84.169
2007,78.012,82.303
2007,78.048,82.193
2007,78.184,82.804
2007,78.215,83.644
2007,78.232,82.675
2007,78.579,82.974
2007,78.723,82.475
2007,78.749,84.043
2007,78.787,83.321
2007,78.924,82.943
2007,78.937,83.553
2007,79.103,85.88
2007,79.118,83.624
2007,79.247,83.95
2007,79.382,83.333
2007,79.392,85.231
2007,79.434,83.72
2007,79.513,85.496
2007,80.041,83.507
2007,80.391,85.454
2007,80.412,87.604
2008,,
2008,41.247,46.075
2008,42.602,45.72
2008,45.61,47.774
2008,47.004,49.088
2008,47.788,50.281
2008,49.456,52.835
2008,49.678,50.773
2008,50.765,52.251
2008,51.529,54.692
2008,51.885,57.422
2008,52.371,55.376
2008,52.483,54.523
2008,52.496,56.718
2008,52.516,54.155
2008,52.527,56.734
2008,52.629,54.771
2008,52.735,57.409
2008,52.82,56.356
2008,53.112,56.143
2008,53.486,56.224
2008,53.488,58.111
2008,53.745,56.842
2008,53.848,56.818
2008,53.963,57.407
2008,54.211,57.337
2008,54.32,56.989
2008,54.492,56.097
2008,54.97,57.042
2008,55.204,58.316
2008,55.207,57.787
2008,55.455,58.772
2008,55.689,58.443
2008,55.696,62.839
2008,55.818,58.791
2008,55.85,57.118
2008,55.854,59.416
2008,56.197,59.743
2008,56.462,59.24
2008,56.526,56.845
2008,56.739,59.44
2008,56.941,60.98
2008,57.386,60.137
2008,57.514,61.26
2008,57.571,60.684
2008,57.973,61.225
2008,58.172,61.529
2008,58.629,63.96
2008,58.799,62.269
2008,59.029,63.696
2008,59.048,61.112
2008,59.209,61.77
2008,59.582,62.523
2008,59.6,61.212
2008,60.634,64.124
2008,60.641,63.7
2008,60.694,67.473
2008,60.715,64.593
2008,60.716,69.351
2008,60.832,64.787
2008,60.906,64.188
2008,61.475,64.768
2008,61.664,65.124
2008,61.706,71.672
2008,61.755,64.647
2008,61.922,66.5
2008,62.042,66.178
2008,62.182,71.103
2008,62.453,74.748
2008,62.783,66.035
2008,62.79,67.496
2008,63.032,67.387
2008,63.059,66.451
2008,63.072,66.838
2008,63.099,69.799
2008,63.206,67.857
2008,63.282,71.317
2008,63.451,67.651
2008,63.578,69.411
2008,63.602,74.712
2008,64.01,70.816
2008,64.123,71.227
2008,64.299,68.479
2008,64.431,68.094
2008,64.443,67.989
2008,64.654,67.786
2008,64.664,68.222
2008,64.949,68.475
2008,65.029,72.252
2008,65.037,68.867
2008,65.16,68.885
2008,65.235,76.77
2008,65.237,75.938
2008,65.265,73.477
2008,65.358,70.183
2008,65.443,69.836
2008,65.455,70.109
2008,65.597,68.731
2008,65.623,71.989
2008,65.685,72.271
2008,65.958,70.771
2008,66.073,69.199
2008,66.086,71.445
2008,66.513,77.388
2008,66.519,69.939
2008,66.682,77.5
2008,66.694,71.125
2008,66.696,70.422
2008,66.705,75.873
2008,66.705,75.92
2008,66.732,78.113
2008,66.769,71.554
2008,66.785,71.93
2008,66.798,71.886
2008,66.907,73.899
2008,67.034,71.61
2008,67.382,73.272
2008,67.492,73.674
2008,67.566,72.084
2008,67.762,73.126
2008,67.995,76.572
2008,68.102,77.167
2008,68.192,74.773
2008,68.202,73.295
2008,68.205,74.253
2008,68.23,72.948
2008,68.265,74.768
2008,68.296,76.809
2008,68.325,76.91
2008,68.413,71.757
2008,68.468,72.922
2008,68.478,76.354
2008,68.502,74.08
2008,68.549,72.451
2008,68.613,78.237
2008,68.618,74.045
2008,68.659,74.316
2008,68.808,74.832
2008,68.834,73.56
2008,68.883,72.238
2008,68.906,77.588
2008,69.034,77.733
2008,69.034,79.521
2008,69.319,75.962
2008,69.378,76.134
2008,69.55,75.042
2008,69.59,75.361
2008,69.629,73.604
2008,69.724,77.205
2008,69.821,77.968
2008,69.838,76.981
2008,69.849,75.735
2008,69.88,77.429
2008,70.055,76.8
2008,70.07,74.794
2008,70.097,74.239
2008,70.103,76.537
2008,70.18,76.262
2008,70.301,74.522
2008,70.492,74.918
2008,70.728,76.214
2008,70.737,76.5
2008,70.827,78.857
2008,70.866,77.194
2008,70.933,77.731
2008,71.04,76.79
2008,71.113,76.275
2008,71.248,77.69
2008,71.256,76.944
2008,71.319,79.858
2008,71.376,76.952
2008,71.38,76.824
2008,71.383,75.509
2008,71.45,79.729
2008,71.818,75.578
2008,71.841,74.071
2008,71.945,78.116
2008,71.96,79.717
2008,72.099,77.341
2008,72.148,76.576
2008,72.276,78.927
2008,72.321,76.814
2008,72.332,78.169
2008,72.35,78.117
2008,72.377,78.857
2008,72.389,77.562
2008,72.399,74.32
2008,72.412,80.675
2008,72.451,78.131
2008,72.525,77.736
2008,72.532,78.234
2008,72.567,77.584
2008,72.721,79.643
2008,72.862,77.149
2008,73.031,79.02
2008,73.046,77.175
2008,73.072,79.989
2008,73.137,77.576
2008,73.154,78.838
2008,73.172,79.433
2008,73.229,78.168
2008,73.453,78.141
2008,73.509,79.088
2008,73.769,81.927
2008,73.769,82.775
2008,73.841,80.704
2008,73.862,81.747
2008,73.892,79.607
2008,73.963,80.314
2008,74.095,76.84
2008,74.147,79.861
2008,74.188,80.224
2008,74.26,79.281
2008,74.381,79.248
2008,74.388,80.193
2008,74.853,77.525
2008,75.065,82.774
2008,75.115,81.472
2008,75.143,79.156
2008,75.163,80.429
2008,75.209,79.798
2008,75.239,81.8
2008,75.422,79.412
2008,75.425,81.763
2008,75.489,79.439
2008,75.551,77.829
2008,75.553,79.36
2008,75.674,81.25
2008,75.693,80.649
2008,75.761,82.316
2008,75.871,79.497
2008,75.961,80.871
2008,75.99,81.016
2008,76.027,79.75
2008,76.057,80.846
2008,76.104,83.374
2008,76.259,82.721
2008,76.319,83.004
2008,76.326,79.94
2008,76.332,83.491
2008,76.335,78.669
2008,76.476,80.91
2008,76.56,82.305
2008,76.587,79.562
2008,76.682,83.605
2008,76.764,81.608
2008,76.771,82.299
2008,76.813,81.198
2008,76.838,79.719
2008,77.112,82.392
2008,77.199,83.94
2008,77.221,83.045
2008,77.338,83.048
2008,77.463,83.053
2008,77.467,82.04
2008,77.55,81.679
2008,77.579,82.946
2008,77.593,84.353
2008,77.621,82.423
2008,77.867,83.077
2008,78.075,82.727
2008,78.164,82.572
2008,78.189,84.341
2008,78.243,82.265
2008,78.311,82.271
2008,78.316,82.958
2008,78.412,82.95
2008,78.575,83.688
2008,78.948,84.136
2008,79.016,83.475
2008,79.093,83.117
2008,79.098,82.882
2008,79.171,83.722
2008,79.212,85.951
2008,79.532,85.357
2008,79.567,84.172
2008,79.61,87.114
2008,79.857,82.891
2008,79.873,85.83
2008,80.001,85.516
2008,80.361,83.919
2008,80.422,85.454
2008,80.514,84.721
2009,,
2009,42.069,46.107
2009,43.549,45.659
2009,46.644,49.394
2009,47.545,49.82
2009,48.045,50.361
2009,50.182,51.242
2009,50.298,53.446
2009,51.852,53.363
2009,52.18,55.282
2009,52.608,58.395
2009,52.724,54.997
2009,53.04,54.712
2009,53.297,55.599
2009,53.344,57.651
2009,53.537,57.967
2009,53.551,57.317
2009,53.606,56.808
2009,53.831,56.618
2009,53.921,58.886
2009,54.147,57.047
2009,54.208,57.463
2009,54.493,57.32
2009,54.7,58.183
2009,54.728,59.722
2009,54.772,57.953
2009,54.776,57.424
2009,55.01,56.753
2009,55.313,57.309
2009,55.84,59.101
2009,55.984,59.367
2009,56.014,63.009
2009,56.431,60.03
2009,56.459,59.57
2009,56.568,59.311
2009,56.699,57.304
2009,56.742,58.006
2009,56.765,60.962
2009,56.888,60.572
2009,57.571,60.223
2009,57.599,61.793
2009,57.811,60.551
2009,57.91,61.471
2009,58.414,61.82
2009,58.521,62.2
2009,58.82,61.892
2009,58.943,62.869
2009,59.215,61.64
2009,59.429,64.113
2009,59.44,62.461
2009,60.127,65.321
2009,60.135,62.008
2009,60.333,66.118
2009,60.349,63.403
2009,60.623,67.597
2009,60.983,65.096
2009,61.07,64.517
2009,61.119,64.416
2009,61.232,65.438
2009,61.529,65.081
2009,61.591,65.12
2009,61.672,65.112
2009,62.073,66.531
2009,62.184,66.445
2009,62.236,65.524
2009,62.553,71.891
2009,62.57,71.472
2009,62.645,67.765
2009,63.108,66.517
2009,63.114,67.564
2009,63.266,69.589
2009,63.278,75.254
2009,63.314,66.549
2009,63.341,69.059
2009,63.412,70.022
2009,63.481,67.374
2009,63.581,68.358
2009,63.806,71.852
2009,63.875,68.185
2009,64.245,74.839
2009,64.581,71.467
2009,64.586,71.325
2009,64.699,68.395
2009,64.701,68.288
2009,64.962,68.215
2009,64.985,68.576
2009,65.076,69.317
2009,65.098,75.271
2009,65.155,69.575
2009,65.275,73.876
2009,65.298,69.046
2009,65.468,76.859
2009,65.48,68.929
2009,65.712,72.996
2009,65.776,70.507
2009,65.858,70.28
2009,65.878,70.372
2009,65.976,72.777
2009,66.027,76.362
2009,66.111,68.863
2009,66.18,71.572
2009,66.305,73.013
2009,66.421,71.296
2009,66.495,69.561
2009,66.599,70.417
2009,66.799,70.424
2009,66.951,72.087
2009,66.957,75.961
2009,67.186,71.628
2009,67.245,74.127
2009,67.266,72.409
2009,67.277,73.056
2009,67.377,72.013
2009,67.391,76.427
2009,67.438,72.761
2009,67.531,77.699
2009,67.564,78.724
2009,67.623,72.114
2009,67.844,72.494
2009,68.053,73.484
2009,68.129,74.995
2009,68.139,74.267
2009,68.242,77.149
2009,68.263,73.12
2009,68.296,74.545
2009,68.462,77.384
2009,68.487,77.726
2009,68.498,76.861
2009,68.523,76.959
2009,68.659,73.486
2009,68.699,72.38
2009,68.733,73.711
2009,68.75,73.55
2009,68.751,78.266
2009,68.758,74.434
2009,68.837,75.276
2009,68.846,72.142
2009,68.949,72.301
2009,68.962,74.499
2009,68.983,72.958
2009,69.056,77.979
2009,69.068,76.071
2009,69.175,74.861
2009,69.399,77.728
2009,69.51,76.757
2009,69.664,76.299
2009,69.844,75.808
2009,69.932,74.726
2009,70.011,80.028
2009,70.055,77.437
2009,70.107,78.111
2009,70.114,74.139
2009,70.151,75.695
2009,70.166,77.326
2009,70.186,74.842
2009,70.255,77.898
2009,70.34,76.713
2009,70.365,76.981
2009,70.481,74.735
2009,70.543,75.011
2009,70.673,76.727
2009,70.765,76.623
2009,71.028,77.308
2009,71.081,76.953
2009,71.273,76.993
2009,71.329,76.668
2009,71.386,78.959
2009,71.398,75.673
2009,71.487,78.054
2009,71.57,77.988
2009,71.601,79.953
2009,71.644,77.371
2009,71.817,80.052
2009,71.928,77.576
2009,71.953,76.79
2009,71.972,75.86
2009,72.036,76.714
2009,72.154,78.308
2009,72.395,77.829
2009,72.412,77.108
2009,72.413,74.864
2009,72.456,78.326
2009,72.511,80.03
2009,72.534,80.776
2009,72.568,77.84
2009,72.571,77.921
2009,72.585,77.803
2009,72.599,78.145
2009,72.608,74.468
2009,72.646,78.21
2009,72.65,79.104
2009,72.694,79.07
2009,72.773,81.008
2009,72.831,78.066
2009,72.851,77.152
2009,72.971,78.065
2009,73.113,79.597
2009,73.13,78.615
2009,73.233,79.615
2009,73.357,77.819
2009,73.36,75.504
2009,73.544,79.218
2009,73.582,80.3
2009,73.608,79.347
2009,73.796,79.305
2009,73.82,81.951
2009,74.067,79.726
2009,74.121,82.076
2009,74.16,80.294
2009,74.198,80.225
2009,74.331,81.026
2009,74.333,80.652
2009,74.334,76.932
2009,74.389,80.098
2009,74.629,79.531
2009,74.911,79.655
2009,75.24,80.223
2009,75.281,81.64
2009,75.316,80.544
2009,75.335,79.898
2009,75.462,83.027
2009,75.622,79.611
2009,75.736,82.215
2009,75.826,79.701
2009,75.87,79.589
2009,75.911,79.503
2009,75.941,81.481
2009,76.077,82.288
2009,76.082,80.987
2009,76.099,78.324
2009,76.164,83.58
2009,76.216,81.236
